RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	ADM2	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME	FULL_NAME	FULL_NAME_ND	MODIFY_DATE
1	-2154149	-2986887	50.833333	5.783333	505000	54700	31UFS9598934983	NM31-06	P	PPL		NL	05					N				TROOTH	’t Rooth	't Rooth	1994-01-08
1	-2154136	-2986475	52.466667	6.033333	522800	60200	32UKD9848417083	NN32-10	T	HLL		NL	03					V				TERISELENBERG	Ter Iselenberg	Ter Iselenberg	1994-01-08
1	-2154129	-2986862	51.683333	5.7	514100	54200	31UFT8664629270	NM31-03	P	PPL		NL	06					N				TRENT	Trent	Trent	1994-01-08
1	-2154123	-2984202	52.416667	6.266667	522500	61600	32ULD1412010898	NN32-10	S	EST		NL	15					V				RELAAR	Relaar	Relaar	1994-01-08
1	-2154122	-2986851	52.1	5.383333	520600	52300	31UFT6324174840	NN31-12	H	PND		NL	09					N				TREEKERPLAS	Treekerplas	Treekerplas	1994-01-08
1	-2156656	-2989962	53.216667	6.466667	531300	62800	32ULD3085599369	NN32-07	T	PLDR		NL	04					N				POLDERDEZUIDWENDING	Polder de Zuidwending	Polder de Zuidwending	1994-01-08
1	-2156653	-2989959	51.55	4.15	513300	40900	31UET7973611617	NM31-03	L	LCTY		NL	10					N				ZUIDWEIHOEK	Zuidweihoek	Zuidweihoek	1994-01-08
1	-2148508	-2979833	52.4	5.916667	522400	55500	31UFU9841909532	NN31-12	L	LCTY		NL	03					V				LEGERPLAATSOLDEBROEK	Legerplaats Oldebroek	Legerplaats Oldebroek	1994-01-08
1	-2148502	-2979822	52.016667	5.3	520100	51800	31UFT5782765389	NN31-12	S	CSTL		NL	09					V				LEEUWENBURG	Leeuwenburg	Leeuwenburg	1994-01-08
1	-2148497	-2979815	53.2	5.783333	531200	54700	31UFU8590698136	NN31-09	P	PPLA		NL	02					N				LEEUWARDEN	Leeuwarden	Leeuwarden	2004-05-06
1	-2153309	-2985799	52.383333	4.65	522300	43900	31UFU1229904956	NN31-12	H	STMD		NL	07					N				SPAARNE	Spaarne	Spaarne	1994-01-08
1	-2155835	-2988958	51.533333	6.116667	513200	60700	32ULC0002513077	NM32-01	S	EST		NL	05					N				WIJNHOVERHOF	Wijnhoverhof	Wijnhoverhof	1994-01-08
1	-2155834	-2988957	51.916667	4.483333	515500	42900	31UFT0201852809	NM31-03	H	DCKB		NL	11					N				WIJNHAVEN	Wijnhaven	Wijnhaven	1994-01-08
1	-2155064	-2988014	52.816667	6.55	524900	63300	32ULD3489854690	NN32-10	L	LCTY		NL	01					N				VOSSENBERG	Vossenberg	Vossenberg	1994-01-08
1	-2147686	-2978851	52.016667	5.983333	520100	55900	31UGT0470967094	NN31-12	T	HLL		NL	03					N				KLUIZENAARSBERG	Kluizenaarsberg	Kluizenaarsberg	1994-01-08
1	-2152504	-2986891	52.05	6.483333	520300	62900	32ULC2743569589	NN32-10	P	PPL		NL	03					V				TRUURLOSEBROEK	’t Ruurlose Broek	't Ruurlose Broek	1994-01-08
1	-2155015	-2987959	52.8	6.7	524800	64200	32ULD4494552502	NN32-10	L	LCTY		NL	01					N				VOORSTEVELD	Voorste Veld	Voorste Veld	1994-01-08
1	-2148559	-2979906	50.783333	6	504700	60000	32UKB8853230022	NM32-04	P	PPL		NL	05					N				LEMIERS	Lemiers	Lemiers	1994-01-08
1	-2148559	-2979905	50.783333	6	504700	60000	32UKB8853230022	NM32-04	P	PPL		NL	05					V				LEMIER	Lemier	Lemier	1994-01-08
1	-2153380	-2985880	51.766667	4.866667	514600	45200	31UFT2880836735	NM31-03	T	PLDR		NL	06					N				POLDERSPITSENHENNIP	Polder Spits en Hennip	Polder Spits en Hennip	1994-01-08
1	-2148041	-2979280	51.55	4.416667	513300	42500	31UET9822511941	NM31-03	L	LCTY		NL	06					N				KROMMEHOEK	Kromme Hoek	Kromme Hoek	1994-01-08
1	-2151323	-2988599	53.5	6.75	533000	64500	32ULE5076330250	NN32-07	H	CHNM		NL	04					V				WESTEREEMS	Wester Eems	Wester Eems	1994-01-08
1	-2151323	-2983302	53.5	6.75	533000	64500	32ULE5076330250	NN32-07	H	CHNM		NL	04					N				OUDEWESTEREEMS	Oude Westereems	Oude Westereems	1994-01-08
1	-2151315	-2983294	53.183333	6.916667	531100	65500	32ULD6078894692	NN32-07	H	CNL		NL	04					N				OUDEWATERING	Oude Watering	Oude Watering	1994-01-08
1	-2151312	-2983291	51.566667	5.05	513400	50300	31UFT4208214835	NM31-03	L	PRK		NL	06					N				OUDEWARANDE	Oude Warande	Oude Warande	1994-01-08
1	-2151309	-2983288	52.116667	6.35	520700	62100	32ULC1856577327	NN32-10	S	EST		NL	03					N				OUDEVOORDE	Oude Voorde	Oude Voorde	1994-01-08
1	-2156187	-2989402	51.516667	5.733333	513100	54400	31UFT8964310825	NM31-03	P	PPL		NL	06					N				ZAARVLAAS	Zaarvlaas	Zaarvlaas	1994-01-08
1	-2154499	-2973262	52.55	6.1	523300	60600	32ULD0338426165	NN32-10	H	STM		NL	00					V				DEVECHT	De Vecht	De Vecht	1994-04-28
1	-2154493	-2987323	51.883333	6.35	515300	62100	32ULC1761951382	NM32-01	P	PPL		NL	03					V				VARSELDER	Varselder	Varselder	1994-01-08
1	-2154490	-2987325	52.516667	6.383333	523100	62300	32ULD2245621724	NN32-10	S	BDG		NL	15					N				VARSENERBRUG	Varsenerbrug	Varsenerbrug	1994-01-08
1	-2150511	-2982308	51.466667	5.55	512800	53300	31UFT7711904806	NM31-03	P	PPL		NL	06					N				NUENEN	Nuenen	Nuenen	1994-01-08
1	-2150504	-2982301	51.183333	6	511100	60000	32UKB9034274491	NM32-01	P	PPLX		NL	05					N				NOTENBOOM	Notenboom	Notenboom	1994-01-08
1	-2149735	-2981242	52.85	5.883333	525100	55300	31UFU9414959480	NN31-12	P	PPL		NL	02					V				MONNIKENBUREN	Monnikenburen	Monnikenburen	1994-01-08
1	-2153736	-2986309	53.183333	6.166667	531100	61000	32ULD1068296414	NN32-07	P	PPL		NL	02					N				SURHUISTERVEEN	Surhuisterveen	Surhuisterveen	1994-01-08
1	-2152911	-2985298	51.616667	4.866667	513700	45200	31UFT2923420055	NM31-03	P	PPL		NL	06					N				SETERS	Seters	Seters	1994-01-08
1	-2152907	-2985294	51.433333	4.2	512600	41200	31UES8341598698	NM31-03	P	PPL		NL	10					N				SEPARATIEDIJK	Separatiedijk	Separatiedijk	1994-01-08
1	-2152093	-2984263	52	6.016667	520000	60100	32UKC9521565241	NN32-10	P	PPL		NL	03					N				RHEDEN	Rheden	Rheden	1994-01-08
1	-2156137	-2989330	52.05	5.433333	520300	52600	31UFT6685169394	NN31-12	H	CNL		NL	09					V				WOUDENBERGSEGRIFT	Woudenbergse Grift	Woudenbergse Grift	1994-01-08
1	-2155363	-2988385	52.983333	7.1	525900	70600	32ULD7244872105	NN32-10	L	LCTY		NL	04					N				WEENDERVELD	Weenderveld	Weenderveld	1994-01-08
1	-2151269	-2983242	53.083333	5.6	530500	53600	31UFU7413484700	NN31-09	H	CNL		NL	02					N				OUDERIJD	Oude Rijd	Oude Rijd	1994-01-08
1	-2152968	-2985378	53.1	5.883333	530600	55300	31UFU9303187280	NN31-09	H	LK		NL	02					N				SIJTEBUURSTEREE	Sijtebuurster Ee	Sijtebuurster Ee	1994-01-08
1	-2152966	-2986338	53.316667	5.966667	531900	55800	31UFV9760911602	NN31-09	P	PPL		NL	02					V				SYBRANDAHUIS	Sybrandahuis	Sybrandahuis	1994-01-08
1	-2152964	-2986337	53.066667	5.716667	530400	54300	31UFU8201783137	NN31-09	P	PPL		NL	02					V				SYBRANDABUREN	Sybrandaburen	Sybrandaburen	1994-01-08
1	-2149689	-2981283	51.266667	5.933333	511600	55600	31UGS0462983568	NM31-03	P	PPL		NL	05					N				MORTEL	Mortel	Mortel	1994-01-08
1	-2149689	-2972876	51.266667	5.933333	511600	55600	31UGS0462983568	NM31-03	P	PPL		NL	05					V				DEMORTEL	De Mortel	De Mortel	1994-01-08
1	-2149683	-2981277	52.05	4.266667	520300	41600	31UET8685967357	NN31-12	P	PPLX		NL	11					N				MORGENSTOND	Morgenstond	Morgenstond	1994-01-08
1	-2149681	-2981274	50.916667	5.75	505500	54500	31UFS9329744160	NM31-06	P	PPL		NL	05					N				MOORVELD	Moorveld	Moorveld	1994-01-08
1	-2150840	-2982725	53.233333	6.6	531400	63600	32ULE3981800916	NN32-07	P	PPLX		NL	04					N				OOSTERHOOGEBRUG	Oosterhoogebrug	Oosterhoogebrug	1994-01-08
1	-2150836	-2982721	52.316667	6.533333	521900	63200	32ULC3187399125	NN32-10	S	EST		NL	15					N				OOSTERHOF	Oosterhof	Oosterhof	1994-01-08
1	-2150829	-2982714	52.983333	5.666667	525900	54000	31UFU7901273744	NN31-12	T	PLDR		NL	02					N				OOSTERHEMPOLDER	Oosterhempolder	Oosterhempolder	1994-01-08
1	-2153300	-2985783	53.066667	5.866667	530400	55200	31UFU9206483529	NN31-09	T	PLDR		NL	02					N				SORREMORSTERPOLDER	Sorremorsterpolder	Sorremorsterpolder	1994-01-08
1	-2150020	-2981714	51.833333	4.45	515000	42700	31UET9991043495	NM31-03	L	PRK		NL	11					N				RECREATIETERREINNIEUWEPOLDER	Recreatieterrein Nieuwe Polder	Recreatieterrein Nieuwe Polder	1994-01-08
1	-2150017	-2981711	51.316667	3.616667	511900	33700	31UES4297685221	NM31-02	T	PLDR		NL	10					N				NIEUWEPASSAGEULEPOLDER	Nieuwe-Passageulepolder	Nieuwe-Passageulepolder	1994-01-08
1	-2150012	-2981705	52.733333	4.9	524400	45400	31UFU2828844300	NN31-12	P	PPL		NL	07					N				NIEUWENIEDORP	Nieuwe-Niedorp	Nieuwe-Niedorp	1994-01-08
1	-2150008	-2981702	50.9	6.033333	505400	60200	32UKB9140242897	NM32-04	P	PPL		NL	05					V				NIEUWENHAGER	Nieuwenhager	Nieuwenhager	1994-01-08
1	-2149999	-2981691	51.65	5.433333	513900	52600	31UFT6833824915	NM31-03	P	PPL		NL	06					N				NIEUWEMOLENHEIDE	Nieuwe Molenheide	Nieuwe Molenheide	1994-01-08
1	-2152488	-2973150	51.4	5.433333	512400	52600	31UFS6926297118	NM31-03	H	STM		NL	06					V				DERUNRIVIER	De Run Rivier	De Run Rivier	1994-01-08
1	-2151714	-2983784	52.216667	6.383333	521300	62300	32ULC2124888364	NN32-10	S	BDG		NL	03					N				PINKBRUG	Pinkbrug	Pinkbrug	1994-01-08
1	-2151711	-2983781	53.116667	5.433333	530700	52600	31UFU6284888016	NN31-09	P	PPL		NL	02					N				PINGJUM	Pingjum	Pingjum	1994-01-08
1	-2149203	-2980708	51.666667	5.3	514000	51800	31UFT5905626470	NM31-03	S	CSTL		NL	06					N				KASTEELMAURICK	Kasteel Maurick	Kasteel Maurick	1994-01-08
1	-2150890	-2982787	53.116667	5.733333	530700	54400	31UFU8292188740	NN31-09	P	PPL		NL	02					N				OOSTERWIERUM	Oosterwierum	Oosterwierum	1994-01-08
1	-2156544	-2973388	53.366667	6.583333	532200	63500	32ULE3920815782	NN32-07	L	LCTY		NL	04					V				DEZUIDERHORN	De Zuiderhorn	De Zuiderhorn	1994-01-08
1	-2155776	-2988882	52.266667	5.933333	521600	55600	31UGT0015494752	NN31-12	P	PPL		NL	03					N				WIESEL	Wiesel	Wiesel	1994-01-08
1	-2155763	-2988867	52.816667	4.85	524900	45100	31UFU2467453480	NN31-12	T	PLDR		NL	07					N				POLDERWIERINGERWAARD	Polder Wieringerwaard	Polder Wieringerwaard	1994-01-08
1	-2155761	-2988863	52.9	5.116667	525400	50700	31UFU4237063244	NN31-12	H	CHNM		NL	07					N				WIERINGERVLAAK	Wieringervlaak	Wieringervlaak	1994-01-08
1	-2155756	-2988856	52.9	4.95	525400	45700	31UFU3116162927	NN31-12	A	ADM2		NL	07					N		Wieringen	Gemeente	GEMEENTEWIERINGEN	Gemeente Wieringen	Gemeente Wieringen	2001-11-16
1	-2147613	-2978767	51.5	4.716667	513000	44300	31UFT1915506826	NM31-03	P	PPL		NL	06					N				KLEINOEKEL	Klein-Oekel	Klein-Oekel	1994-01-08
1	-2150090	-2981795	51.533333	4.833333	513200	45000	31UFT2715910729	NM31-03	A	ADM2		NL	06					N		(( Nieuw-Ginneken ))	Gemeente	GEMEENTENIEUWGINNEKEN	Gemeente )) (( Nieuw-Ginneken	Gemeente )) (( Nieuw-Ginneken	2007-02-14
1	-2150089	-2981794	51.6	4.466667	513600	42800	31UFT0158017570	NM31-03	T	PLDR		NL	06					N				POLDERVANNIEUWGASTEL	Polder van Nieuw-Gastel	Polder van Nieuw-Gastel	1994-01-08
1	-2150081	-2981784	53.1	6.3	530600	61800	32ULD1924086802	NN32-07	H	CNL		NL	04					N				NIEUWEWIJK	Nieuwe Wijk	Nieuwe Wijk	1994-01-08
1	-2150061	-2981763	52.983333	6.016667	525900	60100	32UKD9973574581	NN32-10	H	CNL		NL	02					N				NIEUWEVAART	Nieuwe Vaart	Nieuwe Vaart	1994-01-08
1	-2154957	-2987887	51.65	5.65	513900	53900	31UFT8332425437	NM31-03	P	PPL		NL	06					N				VOLKEL	Volkel	Volkel	1994-01-08
1	-2154953	-2987883	51.5	5.95	513000	55700	31UGT0474709556	NM31-03	P	PPL		NL	05					N				VOLEN	Volen	Volen	1994-01-08
1	-2154937	-2987864	51.333333	3.983333	512000	35900	31UES6850487353	NM31-02	P	PPL		NL	10					N				VOGELFORT	Vogelfort	Vogelfort	1994-01-08
1	-2155360	-2988382	51.633333	4.383333	513800	42300	31UET9573821164	NM31-03	H	CNL		NL	06					N				WEELKREEK	Weelkreek	Weelkreek	1994-01-08
1	-2148837	-2980253	51.6	5.033333	513600	50200	31UFT4082318509	NM31-03	V	HTH		NL	06					N				LOONSCHEHEIDE	Loonsche Heide	Loonsche Heide	1994-01-08
1	-2155713	-2988802	51.516667	5.933333	513100	55600	31UGT0351611362	NM31-03	P	PPL		NL	05					V				WEVERSLOO	Weversloo	Weversloo	1994-01-08
1	-2155710	-2988798	50.9	5.916667	505400	55500	31UGS0508342757	NM31-06	P	PPL		NL	05					N				WEUSTENRADE	Weustenrade	Weustenrade	1994-01-08
1	-2149992	-2981681	51.9	4.333333	515400	42000	31UET9173650756	NM31-03	H	STMD		NL	11					N				NIEUWEMAAS	Nieuwe Maas	Nieuwe Maas	1994-01-08
1	-2154893	-2987816	52.116667	4.466667	520700	42800	31UFT0042375029	NN31-12	H	LK		NL	11					N				VLIETLAND	Vlietland	Vlietland	1994-01-08
1	-2154889	-2987812	51.6	3.766667	513600	34600	31UET5310016829	NM31-02	T	PLDR		NL	10					N				VLIETEPOLDER	Vlietepolder	Vlietepolder	1994-01-08
1	-2154886	-2987809	51.65	4.183333	513900	41100	31UET8186722774	NM31-03	H	FLTT		NL	10					N				PLAATVANDEVLIET	Plaat van de Vliet	Plaat van de Vliet	1994-01-08
1	-2154881	-2987802	51.45	5.766667	512700	54600	31UFT9223503500	NM31-03	P	PPL		NL	06					N				VLIERDEN	Vlierden	Vlierden	1994-01-08
1	-2154875	-2987796	53.266667	4.966667	531600	45800	31UFV3116203740	NN31-09	T	ISL		NL	02					N				VLIELAND	Vlieland	Vlieland	1997-08-21
1	-2148421	-2989867	52.5	5.5	523000	53000	31UFU6969419590	NN31-12	H	CNL		NL	16					V				ZUIDERVAART	Zuidervaart	Zuidervaart	1994-01-08
1	-2154008	-2986691	53.016667	5.65	530100	53900	31UFU7775777409	NN31-09	P	PPLX		NL	02					N				TINGA	Tinga	Tinga	1994-01-08
1	-2153235	-2985708	53.15	6.533333	530900	63200	32ULD3505091799	NN32-07	L	LCTY		NL	01					N				SNEGELSTUKKEN	Snegelstukken	Snegelstukken	1994-01-08
1	-2153230	-2985696	53.216667	5.8	531300	54800	31UFV8694600033	NN31-09	P	PPL		NL	02					V				SNAKKEBUREN	Snakkeburen	Snakkeburen	1994-01-08
1	-2156440	-2989708	51.933333	5.316667	515600	51900	31UFT5926656159	NM31-03	P	PPL		NL	03					N				ZOELMOND	Zoelmond	Zoelmond	1994-01-08
1	-2147607	-2978761	51.75	5.866667	514500	55200	31UFT9787337122	NM31-03	P	PPL		NL	06					N				KLEINLINDEN	Klein Linden	Klein Linden	1994-01-08
1	-2147600	-2978753	53	6.766667	530000	64600	32ULD5013174604	NN32-07	S	ML		NL	01					N				KLEINHILBRINGSHOF	Klein Hilbringshof	Klein Hilbringshof	1994-01-08
1	-2154933	-2987865	51.533333	4.233333	513200	41400	31UET8554509857	NM31-03	P	PPL		NL	06					V				VOGELGEZANG	Vogelgezang	Vogelgezang	1994-01-08
1	-2151592	-2983631	53.166667	6.566667	531000	63400	32ULD3734193576	NN32-07	H	LK		NL	00					V				PATERSWOLDSEMEER	Paterswoldse Meer	Paterswoldse Meer	1994-01-08
1	-2153649	-2986199	51.8	4.433333	514800	42600	31UET9883539766	NM31-03	P	PPL		NL	11					V				STOUGIESDIJK	Stougiesdijk	Stougiesdijk	1994-01-08
1	-2152852	-2985228	52.416667	6.466667	522500	62800	32ULD2771910402	NN32-10	P	PPL		NL	15					N				SCHUILENBURG	Schuilenburg	Schuilenburg	1994-01-08
1	-2152064	-2984228	53.416667	6.716667	532500	64300	32ULE4825621051	NN32-07	S	EST		NL	04					N				RENSUMA	Rensuma	Rensuma	1994-01-08
1	-2155667	-2988747	51.783333	4.466667	514700	42800	31UFT0117037958	NM31-03	T	PLDR		NL	11					N				POLDERHETWESTMAASNIEUWLAND	Polder het Westmaas-Nieuwland	Polder het Westmaas-Nieuwland	1994-01-08
1	-2155660	-2988740	52.516667	4.783333	523100	44700	31UFU2100720000	NN31-12	P	PPL		NL	07					N				WESTKNOLLENDAM	West-Knollendam	West-Knollendam	1994-01-08
1	-2155657	-2988736	51.533333	4.1	513200	40600	31UET7629709710	NM31-03	P	PPL		NL	10					V				WESTKERK	Westkerk	Westkerk	1994-01-08
1	-2152026	-2984174	53.15	7.166667	530900	71000	32ULD7739790527	NN32-07	T	PLDR		NL	04					N				REIDERLAND	Reiderland	Reiderland	1994-01-08
1	-2151255	-2983225	51.3	3.55	511800	33300	31UES3834483331	NM31-02	T	PLDR		NL	10					N				OUDEPASSAGEULEPOLDER	Oude-Passageulepolder	Oude-Passageulepolder	1994-01-08
1	-2153974	-2986649	52.166667	5.083333	521000	50500	31UFT4248281622	NN31-12	P	PPL		NL	09					N				TIENHOVEN	Tienhoven	Tienhoven	1994-01-08
1	-2153962	-2986636	53.266667	5.833333	531600	55000	31UFV8895105681	NN31-09	P	PPL		NL	02					N				TICHELWERK	Tichelwerk	Tichelwerk	1994-01-08
1	-2153954	-2986620	51.15	5.866667	510900	55200	31UGS0048670413	NM31-03	H	STMX		NL	05					N				THORNDERBEEK	Thornderbeek	Thornderbeek	1994-01-08
1	-2150439	-2982209	52.7	5.75	524200	54500	31UFU8581142447	NN31-12	T	PLDR		NL	16					N				NOORDOOSTPOLDER	Noordoostpolder	Noordoostpolder	1999-06-10
1	-2150429	-2982198	51.5	4.266667	513000	41600	31UET8792106190	NM31-03	L	LCTY		NL	06					N				NOORDLAND	Noordland	Noordland	1994-01-08
1	-2150424	-2982192	53.433333	5.533333	532600	53200	31UFV6829023466	NN31-09	S	BCN		NL	02					N				NOORDKAAP	Noordkaap	Noordkaap	1994-01-08
1	-2151581	-2983609	50.816667	5.916667	504900	55500	31UGS0544933493	NM31-06	P	PPL		NL	05					N				PARTIJ	Partij	Partij	1994-01-08
1	-2156471	-2753057	51.5	4.266667	513000	41600	31UET8792106190	NM31-03	H	STM		NL	00				BE	N				ZOOM	Zoom	Zoom	1994-04-28
1	-2156463	-2989736	52.916667	6.45	525500	62700	32ULD2855566045	NN32-10	S	FRM		NL	01					N				ZONNEHOEVE	Zonnehoeve	Zonnehoeve	1994-01-08
1	-2156449	-2973379	53.266667	6.966667	531600	65800	32ULE6439303864	NN32-07	P	PPL		NL	04					V				DEZOMERDIJK	De Zomerdijk	De Zomerdijk	1994-01-08
1	-2149616	-2981199	51.4	3.983333	512400	35900	31UES6840494767	NM31-02	T	PLDR		NL	10					N				MOLENPOLDER	Molenpolder	Molenpolder	1994-01-08
1	-2155260	-2988267	52.85	6.266667	525100	61600	32ULD1594959085	NN32-10	P	PPL		NL	01					N				WAPSE	Wapse	Wapse	1994-01-08
1	-2155246	-2988245	50.966667	5.883333	505800	55300	31UGS0245050077	NM31-06	L	PRK		NL	05					N				WANENBERG	Wanenberg	Wanenberg	1994-01-08
1	-2155245	-2976888	51.566667	5.05	513400	50300	31UFT4208214835	NM31-03	V	FRST		NL	06					V				HETWANDELBOSCH	Het Wandelbosch	Het Wandelbosch	1994-01-08
1	-2150370	-2982130	52.266667	4.816667	521600	44900	31UFT2396892253	NN31-12	T	PLDR		NL	07					N				NOORDERLEGMEERPOLDER	Noorder Legmeerpolder	Noorder Legmeerpolder	1994-01-08
1	-2150362	-2982122	51.75	4.8	514500	44800	31UFT2425334766	NM31-03	H	STMD		NL	06					N				GATVANDENOORDERKLIP	Gat van de Noorderklip	Gat van de Noorderklip	1994-01-08
1	-2150353	-2982111	53.266667	6.416667	531600	62500	32ULE2771805049	NN32-07	L	LCTY		NL	04					N				NOORDERHAM	Noorderham	Noorderham	1994-01-08
1	-2154388	-2987202	50.766667	6.016667	504600	60100	32UKB8963128122	NM32-04	P	PPL		NL	05					N				VAALS	Vaals	Vaals	1994-01-08
1	-2154379	-2987192	52.416667	4.833333	522500	45000	31UFU2468208964	NN31-12	H	DCKB		NL	07					N				USSELINCXHAVEN	Usselincxhaven	Usselincxhaven	1994-01-08
1	-2149551	-2981124	52.466667	6.05	522800	60300	32UKD9961617037	NN32-10	P	PPL		NL	03					V				MOLEKATEN	Molekaten	Molekaten	1994-01-08
1	-2149549	-2981120	52.85	5.433333	525100	52600	31UFU6385458358	NN31-12	L	RESN		NL	02					N				MOKKEBANK	Mokkebank	Mokkebank	1994-01-08
1	-2149544	-2981113	52.7	5.966667	524200	55800	31UGU0044843028	NN31-12	H	CNL		NL	15					N				MOESPOTSVAART	Moespotsvaart	Moespotsvaart	1994-01-08
1	-2148777	-2980181	51.45	5.633333	512700	53800	31UFT8297203158	NM31-03	P	PPL		NL	06					V				LOERWIJK	Loerwijk	Loerwijk	1994-01-08
1	-2153565	-2986103	51.383333	5.583333	512300	53500	31UFS7976095622	NM31-03	H	STM		NL	06					N				STERKSELSCHEAA	Sterkselsche Aa	Sterkselsche Aa	1994-01-08
1	-2153552	-2986089	53.083333	6.316667	530500	61900	32ULD2028684906	NN32-07	L	LCTY		NL	02					N				STEKELHAAR	Stekelhaar	Stekelhaar	1994-01-08
1	-2152750	-2985104	53.05	6.683333	530300	64100	32ULD4471980342	NN32-07	L	PRK		NL	01					N				BOSWACHTERIJSCHIPBORG	Boswachterij Schipborg	Boswachterij Schipborg	1994-01-08
1	-2155284	-2988297	52.183333	4.5	521100	43000	31UFT0255282490	NN31-12	A	ADM2		NL	11					N		(( Warmond ))	Gemeente	GEMEENTEWARMOND	Gemeente )) (( Warmond	Gemeente )) (( Warmond	2007-02-14
1	-2151152	-2983105	51.65	4.5	513900	43000	31UFT0377423177	NM31-03	T	PLDR		NL	06					N				OUDEFIJNAARTPOLDER	Oude Fijnaartpolder	Oude Fijnaartpolder	1994-01-08
1	-2154415	-2987233	52.25	5.816667	521500	54900	31UFT9226792583	NN31-12	T	HLL		NL	03					N				VALENBERG	Valenberg	Valenberg	1994-01-08
1	-2156789	-2990122	52.783333	6.716667	524700	64300	32ULD4601050613	NN32-10	A	ADM2		NL	01					H		Zweeloo	Gemeente	GEMEENTEZWEELOO	Gemeente Zweeloo	Gemeente Zweeloo	2007-02-14
1	-2151085	-2983023	51.333333	3.866667	512000	35200	31UES6037687250	NM31-02	H	STM		NL	10					V				OTHEENSCHEKREEK	Otheensche Kreek	Otheensche Kreek	1994-01-08
1	-2151084	-2983022	52.633333	4.833333	523800	45000	31UFU2407033061	NN31-12	P	PPL		NL	07					N				OTERLEEK	Oterleek	Oterleek	1994-01-08
1	-2151074	-2983009	51.4	3.95	512400	35700	31UES6608694736	NM31-02	H	CHNM		NL	10					N				GATVANOSSENISSE	Gat van Ossenisse	Gat van Ossenisse	1994-01-08
1	-2151067	-2983002	51.416667	6.2	512500	61200	32ULB0530799882	NM32-01	L	LCTY		NL	05					N				OSSENBERG	Ossenberg	Ossenberg	1994-01-08
1	-2153544	-2986079	52.833333	5.566667	525000	53400	31UFU7289756817	NN31-12	H	SHOL		NL	02					N				STEILEBANK	Steile Bank	Steile Bank	1994-01-08
1	-2150264	-2982008	51.616667	5.25	513700	51500	31UFT5577020802	NM31-03	P	PPL		NL	06					N				NOENES	Noenes	Noenes	1994-01-08
1	-2150250	-2981990	51.966667	6.633333	515800	63800	32ULC3741759976	NM32-01	S	EST		NL	03					N				NIJVELD	Nijveld	Nijveld	1994-01-08
1	-2149485	-2981046	51.916667	4.083333	515500	40500	31UET7450852324	NM31-03	L	RESN		NL	11					N				MILDENBURG	Mildenburg	Mildenburg	1994-01-08
1	-2152739	-2985090	52.3	4.8	521800	44800	31UFT2273895932	NN31-12	S	FRM		NL	07					N				SCHINKELPOLDER	Schinkelpolder	Schinkelpolder	1994-01-08
1	-2152736	-2985086	53.2	5.616667	531200	53700	31UFU7477697716	NN31-09	P	PPL		NL	02					N				SCHINGEN	Schingen	Schingen	1994-01-08
1	-2151971	-2984099	52.15	4.5	520900	43000	31UFT0262878783	NN31-12	H	CNL		NL	11					N				RAPENBURG	Rapenburg	Rapenburg	1994-01-08
1	-2151965	-2984092	51.95	5.716667	515700	54300	31UFT8669258964	NM31-03	P	PPL		NL	03					N				RANDWIJK	Randwijk	Randwijk	1994-01-08
1	-2156902	-3206470	52.366667	5.333333	522200	52000	31UFU5886104384	NN31-12	A	ADM2		NL	16					H		Polder Zuidelijk Flevoland	Gemeente	GEMEENTEPOLDERZUIDELIJKFLEVOLAND	Gemeente Polder Zuidelijk Flevoland	Gemeente Polder Zuidelijk Flevoland	2007-02-14
1	-2156843	-2985041	51.9	4.466667	515400	42800	31UFT0090950932	NM31-03	H	STMC		NL	11					V				SCHIE	Schie	Schie	1994-01-08
1	-2156829	-2990179	52.516667	5.85	523100	55100	31UFU9337322324	NN31-12	H	CNL		NL	16					N				ZWOLSETOCHT	Zwolse Tocht	Zwolse Tocht	1994-01-08
1	-2156828	-2990178	52.616667	5.65	523700	53900	31UFU7939732927	NN31-12	T	PT		NL	16					N				ZWOLSEHOEK	Zwolse Hoek	Zwolse Hoek	1999-06-10
1	-2151147	-2983099	53.4	6.466667	532400	62800	32ULE3157819759	NN32-07	P	PPL		NL	04					N				OUDEDIJK	Oudedijk	Oudedijk	1994-01-08
1	-2151142	-2983094	52.7	6.4	524200	62400	32ULD2432242071	NN32-10	H	STM		NL	01					N				OUDEDIEP	Oude Diep	Oude Diep	1994-01-08
1	-2151135	-2983086	53.316667	5.666667	531900	54000	31UFV7763110814	NN31-09	T	PLDR		NL	02					V				OUDEBILTPOLLEN	Oude Biltpollen	Oude Biltpollen	1994-01-08
1	-2156013	-2989176	52.983333	6.516667	525900	63100	32ULD3329373302	NN32-10	P	PPL		NL	01					N				WITTEN	Witten	Witten	1994-01-08
1	-2150329	-2982086	53.283333	5.616667	531700	53700	31UFV7443606984	NN31-09	T	PLDR		NL	02					N				POLDERHETNOORDEN	Polder het Noorden	Polder het Noorden	1994-01-08
1	-2150326	-2982082	52.166667	6.116667	521000	60700	32ULC0281483496	NN32-10	P	PPL		NL	03					N				NOORDEMPE	Noord-Empe	Noord-Empe	1994-01-08
